YYYYMMDD,UVIEF,UVIEFerr,UVDEF,UVDEFerr,UVDEC,UVDECerr,UVDVF,UVDVFerr,UVDVC,UVDVCerr,UVDDF,UVDDFerr,UVDDC,UVDDCerr,CMF,ozone
20021119,12.331,0.592,6.573,0.360,-1.000,-1.000,12.834,0.876,-1.000,-1.000,4.076,0.297,-1.000,-1.000,-1.000,274.2
20021120,12.342,0.593,6.588,0.361,-1.000,-1.000,12.862,0.879,-1.000,-1.000,4.083,0.298,-1.000,-1.000,-1.000,274.7
20021121,11.510,0.588,6.171,0.360,-1.000,-1.000,11.886,0.877,-1.000,-1.000,3.633,0.297,-1.000,-1.000,-1.000,289.2
20021122,11.363,0.588,6.104,0.361,-1.000,-1.000,11.724,0.879,-1.000,-1.000,3.556,0.297,-1.000,-1.000,-1.000,292.5
20021123,12.170,0.594,6.527,0.364,-1.000,-1.000,12.698,0.887,-1.000,-1.000,3.990,0.300,-1.000,-1.000,-1.000,279.3
20021124,11.323,0.589,6.100,0.363,-1.000,-1.000,11.700,0.885,-1.000,-1.000,3.536,0.299,-1.000,-1.000,-1.000,294.5
20021125,11.488,0.591,6.192,0.364,-1.000,-1.000,11.908,0.888,-1.000,-1.000,3.623,0.300,-1.000,-1.000,-1.000,292.1
20021126,11.828,0.594,6.375,0.366,-1.000,-1.000,12.326,0.892,-1.000,-1.000,3.805,0.302,-1.000,-1.000,-1.000,286.6
20021127,12.441,0.598,6.700,0.368,-1.000,-1.000,13.073,0.897,-1.000,-1.000,4.142,0.304,-1.000,-1.000,-1.000,277.1
20021128,11.879,0.595,6.417,0.367,-1.000,-1.000,12.410,0.896,-1.000,-1.000,3.834,0.303,-1.000,-1.000,-1.000,286.8
20021129,11.973,0.596,6.473,0.369,-1.000,-1.000,12.534,0.900,-1.000,-1.000,3.886,0.305,-1.000,-1.000,-1.000,285.6
20021130,11.969,0.596,6.477,0.369,-1.000,-1.000,12.539,0.901,-1.000,-1.000,3.884,0.305,-1.000,-1.000,-1.000,286.2
20021201,10.742,0.590,5.847,0.367,-1.000,-1.000,11.074,0.898,-1.000,-1.000,3.237,0.304,-1.000,-1.000,-1.000,309.6
20021202,11.468,0.594,6.230,0.369,-1.000,-1.000,11.956,0.902,-1.000,-1.000,3.616,0.305,-1.000,-1.000,-1.000,295.8
20021203,12.074,0.598,6.551,0.371,-1.000,-1.000,12.696,0.907,-1.000,-1.000,3.944,0.307,-1.000,-1.000,-1.000,285.6
20021204,12.731,0.602,6.898,0.373,-1.000,-1.000,13.497,0.911,-1.000,-1.000,4.309,0.309,-1.000,-1.000,-1.000,275.5
20021205,12.064,0.598,6.557,0.372,-1.000,-1.000,12.701,0.909,-1.000,-1.000,3.940,0.308,-1.000,-1.000,-1.000,286.4
20021206,11.992,0.598,6.525,0.373,-1.000,-1.000,12.622,0.910,-1.000,-1.000,3.901,0.308,-1.000,-1.000,-1.000,288.0
20021207,10.955,0.593,5.990,0.371,-1.000,-1.000,11.377,0.908,-1.000,-1.000,3.350,0.307,-1.000,-1.000,-1.000,307.4
20021208,12.087,0.599,6.584,0.374,-1.000,-1.000,12.752,0.914,-1.000,-1.000,3.954,0.310,-1.000,-1.000,-1.000,286.9
20021209,10.972,0.594,6.007,0.372,-1.000,-1.000,11.410,0.911,-1.000,-1.000,3.360,0.308,-1.000,-1.000,-1.000,307.7
20021210,10.881,0.594,5.963,0.372,-1.000,-1.000,11.305,0.911,-1.000,-1.000,3.313,0.308,-1.000,-1.000,-1.000,309.8
20021211,10.354,0.591,5.691,0.371,-1.000,-1.000,10.673,0.910,-1.000,-1.000,3.046,0.308,-1.000,-1.000,-1.000,321.3
20021212,11.214,0.595,6.144,0.373,-1.000,-1.000,11.718,0.914,-1.000,-1.000,3.488,0.309,-1.000,-1.000,-1.000,303.6
20021213,11.077,0.595,6.075,0.373,-1.000,-1.000,11.556,0.914,-1.000,-1.000,3.416,0.309,-1.000,-1.000,-1.000,306.5
20021214,12.209,0.599,6.669,0.376,-1.000,-1.000,12.933,0.919,-1.000,-1.000,4.024,0.311,-1.000,-1.000,-1.000,286.1
20021215,12.229,0.599,6.682,0.376,-1.000,-1.000,12.961,0.920,-1.000,-1.000,4.035,0.312,-1.000,-1.000,-1.000,285.9
20021216,13.022,0.603,7.099,0.378,-1.000,-1.000,13.928,0.923,-1.000,-1.000,4.481,0.313,-1.000,-1.000,-1.000,273.7
20021217,12.977,0.603,7.078,0.378,-1.000,-1.000,13.877,0.924,-1.000,-1.000,4.456,0.313,-1.000,-1.000,-1.000,274.5
20021218,12.485,0.601,6.822,0.377,-1.000,-1.000,13.281,0.922,-1.000,-1.000,4.178,0.312,-1.000,-1.000,-1.000,282.1
20021219,12.857,0.603,7.018,0.378,-1.000,-1.000,13.736,0.924,-1.000,-1.000,4.388,0.313,-1.000,-1.000,-1.000,276.4
20021220,13.216,0.604,7.207,0.378,-1.000,-1.000,14.174,0.925,-1.000,-1.000,4.593,0.314,-1.000,-1.000,-1.000,271.2
20021221,12.960,0.603,7.073,0.378,-1.000,-1.000,13.862,0.924,-1.000,-1.000,4.446,0.314,-1.000,-1.000,-1.000,275.0
20021222,12.232,0.600,6.692,0.376,-1.000,-1.000,12.977,0.922,-1.000,-1.000,4.037,0.312,-1.000,-1.000,-1.000,286.4
20021223,13.251,0.604,7.226,0.378,-1.000,-1.000,14.216,0.926,-1.000,-1.000,4.613,0.314,-1.000,-1.000,-1.000,270.8
20021224,11.546,0.596,6.333,0.375,-1.000,-1.000,12.142,0.919,-1.000,-1.000,3.664,0.311,-1.000,-1.000,-1.000,298.4
20021225,12.141,0.599,6.643,0.376,-1.000,-1.000,12.863,0.921,-1.000,-1.000,3.986,0.312,-1.000,-1.000,-1.000,287.9
20021226,13.178,0.603,7.185,0.378,-1.000,-1.000,14.123,0.924,-1.000,-1.000,4.569,0.314,-1.000,-1.000,-1.000,271.8
20021227,12.982,0.602,7.081,0.377,-1.000,-1.000,13.882,0.923,-1.000,-1.000,4.456,0.313,-1.000,-1.000,-1.000,274.6
